chrom	source	feature	start	end	score	strand	frame	attributes	Description	Name	Parent	counts
chr12	HAVANA	gene	6747996	6767475	.	-	.	ID=ENSG00000089693.11;gene_id=ENSG00000089693.11;gene_type=protein_coding;gene_name=MLF2;level=2;hgnc_id=HGNC:7126;havana_gene=OTTHUMG00000168717.5	MLF2	ENSG00000089693.11	ENSG00000089693.11	10
chr12	HAVANA	gene	6786858	6820799	.	+	.	ID=ENSG00000010610.10;gene_id=ENSG00000010610.10;gene_type=protein_coding;gene_name=CD4;level=1;hgnc_id=HGNC:1678;havana_gene=OTTHUMG00000168514.3	CD4	ENSG00000010610.10	ENSG00000010610.10	12
chr12	HAVANA	gene	6821624	6829972	.	+	.	ID=ENSG00000250510.8;gene_id=ENSG00000250510.8;gene_type=protein_coding;gene_name=GPR162;level=1;hgnc_id=HGNC:16693;tag=overlapping_locus;havana_gene=OTTHUMG00000168368.5	GPR162	ENSG00000250510.8	ENSG00000250510.8	7
chr12	HAVANA	gene	6828407	6839847	.	+	.	ID=ENSG00000110811.20;gene_id=ENSG00000110811.20;gene_type=protein_coding;gene_name=P3H3;level=2;hgnc_id=HGNC:19318;tag=overlapping_locus;havana_gene=OTTHUMG00000168516.6	P3H3	ENSG00000110811.20	ENSG00000110811.20	11
chr12	HAVANA	gene	6839954	6847393	.	+	.	ID=ENSG00000111664.11;gene_id=ENSG00000111664.11;gene_type=protein_coding;gene_name=GNB3;level=2;hgnc_id=HGNC:4400;havana_gene=OTTHUMG00000168517.4	GNB3	ENSG00000111664.11	ENSG00000111664.11	10
chr12	HAVANA	gene	6844793	6851292	.	-	.	ID=ENSG00000111665.12;gene_id=ENSG00000111665.12;gene_type=protein_coding;gene_name=CDCA3;level=1;hgnc_id=HGNC:14624;havana_gene=OTTHUMG00000169014.2	CDCA3	ENSG00000111665.12	ENSG00000111665.12	12
chr12	HAVANA	gene	6852148	6866632	.	+	.	ID=ENSG00000111667.14;gene_id=ENSG00000111667.14;gene_type=protein_coding;gene_name=USP5;level=2;hgnc_id=HGNC:12628;havana_gene=OTTHUMG00000169233.2	USP5	ENSG00000111667.14	ENSG00000111667.14	7
chr12	HAVANA	gene	6867119	6870948	.	+	.	ID=ENSG00000111669.15;gene_id=ENSG00000111669.15;gene_type=protein_coding;gene_name=TPI1;level=2;hgnc_id=HGNC:12009;havana_gene=OTTHUMG00000133767.4	TPI1	ENSG00000111669.15	ENSG00000111669.15	10
chr12	HAVANA	gene	6873569	6914241	.	+	.	ID=ENSG00000010626.15;gene_id=ENSG00000010626.15;gene_type=protein_coding;gene_name=LRRC23;level=1;hgnc_id=HGNC:19138;tag=overlapping_locus;havana_gene=OTTHUMG00000156668.5	LRRC23	ENSG00000010626.15	ENSG00000010626.15	15
chr12	HAVANA	gene	6913745	6923698	.	+	.	ID=ENSG00000111674.9;gene_id=ENSG00000111674.9;gene_type=protein_coding;gene_name=ENO2;level=1;hgnc_id=HGNC:3353;tag=overlapping_locus;havana_gene=OTTHUMG00000168967.5	ENO2	ENSG00000111674.9	ENSG00000111674.9	14
chr12	HAVANA	gene	6942978	6946003	.	+	.	ID=ENSG00000111678.11;gene_id=ENSG00000111678.11;gene_type=protein_coding;gene_name=C12orf57;level=1;hgnc_id=HGNC:29521;tag=ncRNA_host;havana_gene=OTTHUMG00000169017.4	C12orf57	ENSG00000111678.11	ENSG00000111678.11	7
chr12	HAVANA	gene	6946468	6961316	.	+	.	ID=ENSG00000111679.17;gene_id=ENSG00000111679.17;gene_type=protein_coding;gene_name=PTPN6;level=1;hgnc_id=HGNC:9658;havana_gene=OTTHUMG00000168518.4	PTPN6	ENSG00000111679.17	ENSG00000111679.17	23
chr12	HAVANA	gene	6965327	6970780	.	-	.	ID=ENSG00000215021.10;gene_id=ENSG00000215021.10;gene_type=protein_coding;gene_name=PHB2;level=1;hgnc_id=HGNC:30306;tag=ncRNA_host;havana_gene=OTTHUMG00000168519.5	PHB2	ENSG00000215021.10	ENSG00000215021.10	20
chr12	HAVANA	gene	6970913	6997428	.	+	.	ID=ENSG00000126749.16;gene_id=ENSG00000126749.16;gene_type=protein_coding;gene_name=EMG1;level=2;hgnc_id=HGNC:16912;tag=overlapping_locus;havana_gene=OTTHUMG00000188247.3	EMG1	ENSG00000126749.16	ENSG00000126749.16	6
chr12	HAVANA	gene	6976185	7018477	.	-	.	ID=ENSG00000111684.11;gene_id=ENSG00000111684.11;gene_type=protein_coding;gene_name=LPCAT3;level=2;hgnc_id=HGNC:30244;havana_gene=OTTHUMG00000168970.3	LPCAT3	ENSG00000111684.11	ENSG00000111684.11	13
chr12	HAVANA	gene	6988259	7071032	.	+	.	ID=ENSG00000182326.15;gene_id=ENSG00000182326.15;gene_type=protein_coding;gene_name=C1S;level=1;hgnc_id=HGNC:1247;tag=overlapping_locus;havana_gene=OTTHUMG00000150305.5	C1S	ENSG00000182326.15	ENSG00000182326.15	21
chr12	HAVANA	gene	7080214	7092540	.	-	.	ID=ENSG00000159403.18;gene_id=ENSG00000159403.18;gene_type=protein_coding;gene_name=C1R;level=1;hgnc_id=HGNC:1246;tag=overlapping_locus;havana_gene=OTTHUMG00000168149.10	C1R	ENSG00000159403.18	ENSG00000159403.18	16
chr12	HAVANA	gene	7089587	7109238	.	-	.	ID=ENSG00000139178.12;gene_id=ENSG00000139178.12;gene_type=protein_coding;gene_name=C1RL;level=1;hgnc_id=HGNC:21265;tag=overlapping_locus;havana_gene=OTTHUMG00000168144.4	C1RL	ENSG00000139178.12	ENSG00000139178.12	12
chr12	HAVANA	gene	7129698	7158945	.	+	.	ID=ENSG00000139182.15;gene_id=ENSG00000139182.15;gene_type=protein_coding;gene_name=CLSTN3;level=1;hgnc_id=HGNC:18371;havana_gene=OTTHUMG00000168167.5	CLSTN3	ENSG00000139182.15	ENSG00000139182.15	16
chr12	HAVANA	gene	7188685	7218574	.	+	.	ID=ENSG00000139197.11;gene_id=ENSG00000139197.11;gene_type=protein_coding;gene_name=PEX5;level=2;hgnc_id=HGNC:9719;havana_gene=OTTHUMG00000168175.5	PEX5	ENSG00000139197.11	ENSG00000139197.11	21
chr12	HAVANA	gene	7346685	7479897	.	-	.	ID=ENSG00000177675.9;gene_id=ENSG00000177675.9;gene_type=protein_coding;gene_name=CD163L1;level=1;hgnc_id=HGNC:30375;tag=overlapping_locus;havana_gene=OTTHUMG00000168325.3	CD163L1	ENSG00000177675.9	ENSG00000177675.9	10
chr12	HAVANA	gene	7470811	7503893	.	-	.	ID=ENSG00000177575.13;gene_id=ENSG00000177575.13;gene_type=protein_coding;gene_name=CD163;level=1;hgnc_id=HGNC:1631;tag=overlapping_locus;havana_gene=OTTHUMG00000168353.2	CD163	ENSG00000177575.13	ENSG00000177575.13	11
chr12	HAVANA	gene	7729383	7751605	.	-	.	ID=ENSG00000198178.11;gene_id=ENSG00000198178.11;gene_type=protein_coding;gene_name=CLEC4C;level=1;hgnc_id=HGNC:13258;havana_gene=OTTHUMG00000168441.2	CLEC4C	ENSG00000198178.11	ENSG00000198178.11	6
chr12	HAVANA	gene	7812512	7891148	.	-	.	ID=ENSG00000173262.12;gene_id=ENSG00000173262.12;gene_type=protein_coding;gene_name=SLC2A14;level=1;hgnc_id=HGNC:18301;tag=ncRNA_host;havana_gene=OTTHUMG00000168463.4	SLC2A14	ENSG00000173262.12	ENSG00000173262.12	21
chr12	HAVANA	gene	7919230	7936187	.	-	.	ID=ENSG00000059804.16;gene_id=ENSG00000059804.16;gene_type=protein_coding;gene_name=SLC2A3;level=2;hgnc_id=HGNC:11007;havana_gene=OTTHUMG00000133685.4	SLC2A3	ENSG00000059804.16	ENSG00000059804.16	11
chr12	HAVANA	gene	8076939	8097881	.	+	.	ID=ENSG00000089818.18;gene_id=ENSG00000089818.18;gene_type=protein_coding;gene_name=NECAP1;level=1;hgnc_id=HGNC:24539;tag=overlapping_locus;havana_gene=OTTHUMG00000168568.6	NECAP1	ENSG00000089818.18	ENSG00000089818.18	27
chr12	HAVANA	gene	8180209	8216151	.	+	.	ID=ENSG00000226711.7;gene_id=ENSG00000226711.7;gene_type=lncRNA;gene_name=FAM66C;level=2;hgnc_id=HGNC:21644;tag=overlapping_locus;havana_gene=OTTHUMG00000168638.2	FAM66C	ENSG00000226711.7	ENSG00000226711.7	10
chr12	HAVANA	gene	8295986	8396803	.	-	.	ID=ENSG00000226091.7;gene_id=ENSG00000226091.7;gene_type=lncRNA;gene_name=LINC00937;level=2;hgnc_id=HGNC:48629;tag=overlapping_locus;havana_gene=OTTHUMG00000168663.1	LINC00937	ENSG00000226091.7	ENSG00000226091.7	7
chr12	HAVANA	gene	8533305	8540905	.	-	.	ID=ENSG00000166523.8;gene_id=ENSG00000166523.8;gene_type=protein_coding;gene_name=CLEC4E;level=1;hgnc_id=HGNC:14555;havana_gene=OTTHUMG00000168675.2	CLEC4E	ENSG00000166523.8	ENSG00000166523.8	6
chr12	HAVANA	gene	8602170	8612867	.	-	.	ID=ENSG00000111732.11;gene_id=ENSG00000111732.11;gene_type=protein_coding;gene_name=AICDA;level=2;hgnc_id=HGNC:13203;havana_gene=OTTHUMG00000168676.3	AICDA	ENSG00000111732.11	ENSG00000111732.11	6
chr12	HAVANA	gene	8637346	8662888	.	-	.	ID=ENSG00000197614.11;gene_id=ENSG00000197614.11;gene_type=protein_coding;gene_name=MFAP5;level=1;hgnc_id=HGNC:29673;havana_gene=OTTHUMG00000168703.4	MFAP5	ENSG00000197614.11	ENSG00000197614.11	15
chr12	HAVANA	gene	8681600	8783095	.	+	.	ID=ENSG00000166532.16;gene_id=ENSG00000166532.16;gene_type=protein_coding;gene_name=RIMKLB;level=2;hgnc_id=HGNC:29228;tag=overlapping_locus;havana_gene=OTTHUMG00000168197.4	RIMKLB	ENSG00000166532.16	ENSG00000166532.16	13
chr12	HAVANA	gene	8822621	8887001	.	+	.	ID=ENSG00000166535.20;gene_id=ENSG00000166535.20;gene_type=protein_coding;gene_name=A2ML1;level=2;hgnc_id=HGNC:23336;havana_gene=OTTHUMG00000128499.9	A2ML1	ENSG00000166535.20	ENSG00000166535.20	9
chr12	HAVANA	gene	8913896	8941467	.	+	.	ID=ENSG00000111752.11;gene_id=ENSG00000111752.11;gene_type=protein_coding;gene_name=PHC1;level=2;hgnc_id=HGNC:3182;havana_gene=OTTHUMG00000168275.3	PHC1	ENSG00000111752.11	ENSG00000111752.11	14
chr12	HAVANA	gene	8940361	8949761	.	-	.	ID=ENSG00000003056.8;gene_id=ENSG00000003056.8;gene_type=protein_coding;gene_name=M6PR;level=1;hgnc_id=HGNC:6752;havana_gene=OTTHUMG00000168276.4	M6PR	ENSG00000003056.8	ENSG00000003056.8	13
chr12	HAVANA	gene	8950044	9010760	.	+	.	ID=ENSG00000139187.10;gene_id=ENSG00000139187.10;gene_type=protein_coding;gene_name=KLRG1;level=2;hgnc_id=HGNC:6380;havana_gene=OTTHUMG00000168277.3	KLRG1	ENSG00000139187.10	ENSG00000139187.10	7
chr12	HAVANA	gene	9067664	9116229	.	-	.	ID=ENSG00000175899.15;gene_id=ENSG00000175899.15;gene_type=protein_coding;gene_name=A2M;level=2;hgnc_id=HGNC:7;havana_gene=OTTHUMG00000150267.7	A2M	ENSG00000175899.15	ENSG00000175899.15	13
chr12	HAVANA	gene	9148840	9208395	.	-	.	ID=ENSG00000126838.10;gene_id=ENSG00000126838.10;gene_type=protein_coding;gene_name=PZP;level=2;hgnc_id=HGNC:9750;tag=overlapping_locus;havana_gene=OTTHUMG00000154915.3	PZP	ENSG00000126838.10	ENSG00000126838.10	7
chr12	HAVANA	gene	9347056	9400387	.	+	.	ID=ENSG00000260423.2;gene_id=ENSG00000260423.2;gene_type=lncRNA;gene_name=LINC02367;level=2;hgnc_id=HGNC:53290;havana_gene=OTTHUMG00000172909.11	LINC02367	ENSG00000260423.2	ENSG00000260423.2	11
chr12	HAVANA	gene	9448295	9658392	.	+	.	ID=ENSG00000284634.1;gene_id=ENSG00000284634.1;gene_type=lncRNA;gene_name=RP11-726G1.2;level=2;tag=overlapping_locus;havana_gene=OTTHUMG00000164997.5	RP11-726G1.2	ENSG00000284634.1	ENSG00000284634.1	6
chr12	HAVANA	gene	9664969	9699553	.	+	.	ID=ENSG00000069493.15;gene_id=ENSG00000069493.15;gene_type=protein_coding;gene_name=CLEC2D;level=1;hgnc_id=HGNC:14351;tag=overlapping_locus;havana_gene=OTTHUMG00000168369.9	CLEC2D	ENSG00000069493.15	ENSG00000069493.15	16
chr12	HAVANA	gene	9827481	9845007	.	+	.	ID=ENSG00000150045.12;gene_id=ENSG00000150045.12;gene_type=protein_coding;gene_name=KLRF1;level=1;hgnc_id=HGNC:13342;havana_gene=OTTHUMG00000168391.6	KLRF1	ENSG00000150045.12	ENSG00000150045.12	8
chr12	HAVANA	gene	9951316	9995694	.	+	.	ID=ENSG00000172322.14;gene_id=ENSG00000172322.14;gene_type=protein_coding;gene_name=CLEC12A;level=2;hgnc_id=HGNC:31713;havana_gene=OTTHUMG00000168396.7	CLEC12A	ENSG00000172322.14	ENSG00000172322.14	7
chr12	HAVANA	gene	10116777	10130258	.	-	.	ID=ENSG00000172243.18;gene_id=ENSG00000172243.18;gene_type=protein_coding;gene_name=CLEC7A;level=2;hgnc_id=HGNC:14558;havana_gene=OTTHUMG00000133597.6	CLEC7A	ENSG00000172243.18	ENSG00000172243.18	13
chr12	HAVANA	gene	10158301	10172138	.	-	.	ID=ENSG00000173391.9;gene_id=ENSG00000173391.9;gene_type=protein_coding;gene_name=OLR1;level=1;hgnc_id=HGNC:8133;havana_gene=OTTHUMG00000168527.5	OLR1	ENSG00000173391.9	ENSG00000173391.9	11
chr12	HAVANA	gene	10170542	10191804	.	+	.	ID=ENSG00000165685.9;gene_id=ENSG00000165685.9;gene_type=protein_coding;gene_name=TMEM52B;level=2;hgnc_id=HGNC:26438;havana_gene=OTTHUMG00000168410.2	TMEM52B	ENSG00000165685.9	ENSG00000165685.9	6
chr12	HAVANA	gene	10212458	10223128	.	+	.	ID=ENSG00000139112.11;gene_id=ENSG00000139112.11;gene_type=protein_coding;gene_name=GABARAPL1;level=2;hgnc_id=HGNC:4068;havana_gene=OTTHUMG00000168411.10	GABARAPL1	ENSG00000139112.11	ENSG00000139112.11	19
chr12	HAVANA	gene	10226058	10329608	.	+	.	ID=ENSG00000134539.17;gene_id=ENSG00000134539.17;gene_type=protein_coding;gene_name=KLRD1;level=2;hgnc_id=HGNC:6378;havana_gene=OTTHUMG00000168419.9	KLRD1	ENSG00000134539.17	ENSG00000134539.17	11
chr12	HAVANA	gene	10363638	10398506	.	+	.	ID=ENSG00000245648.2;gene_id=ENSG00000245648.2;gene_type=lncRNA;gene_name=KLRK1-AS1;level=2;hgnc_id=HGNC:54868;havana_gene=OTTHUMG00000168533.8	KLRK1-AS1	ENSG00000245648.2	ENSG00000245648.2	6
chr12	HAVANA	gene	10372353	10410146	.	-	.	ID=ENSG00000255819.7;gene_id=ENSG00000255819.7;gene_type=protein_coding;gene_name=KLRC4-KLRK1;level=2;hgnc_id=HGNC:48357;tag=overlapping_locus;havana_gene=OTTHUMG00000168531.5	KLRC4-KLRK1	ENSG00000255819.7	ENSG00000255819.7	13
chr12	HAVANA	gene	10426854	10442300	.	-	.	ID=ENSG00000205809.10;gene_id=ENSG00000205809.10;gene_type=protein_coding;gene_name=KLRC2;level=2;hgnc_id=HGNC:6375;tag=overlapping_locus;havana_gene=OTTHUMG00000168532.3	KLRC2	ENSG00000205809.10	ENSG00000205809.10	6
chr12	HAVANA	gene	10442264	10454685	.	-	.	ID=ENSG00000134545.14;gene_id=ENSG00000134545.14;gene_type=protein_coding;gene_name=KLRC1;level=1;hgnc_id=HGNC:6374;tag=overlapping_locus;havana_gene=OTTHUMG00000168584.1	KLRC1	ENSG00000134545.14	ENSG00000134545.14	7
chr12	HAVANA	gene	10604193	10613609	.	-	.	ID=ENSG00000111196.10;gene_id=ENSG00000111196.10;gene_type=protein_coding;gene_name=MAGOHB;level=2;hgnc_id=HGNC:25504;havana_gene=OTTHUMG00000168407.3	MAGOHB	ENSG00000111196.10	ENSG00000111196.10	11
chr12	HAVANA	gene	10618923	10674318	.	-	.	ID=ENSG00000060140.9;gene_id=ENSG00000060140.9;gene_type=protein_coding;gene_name=STYK1;level=2;hgnc_id=HGNC:18889;havana_gene=OTTHUMG00000168408.4	STYK1	ENSG00000060140.9	ENSG00000060140.9	6
chr12	HAVANA	gene	10699089	10723323	.	-	.	ID=ENSG00000060138.13;gene_id=ENSG00000060138.13;gene_type=protein_coding;gene_name=YBX3;level=2;hgnc_id=HGNC:2428;havana_gene=OTTHUMG00000168409.5	YBX3	ENSG00000060138.13	ENSG00000060138.13	18
chr12	HAVANA	gene	10750188	10777446	.	+	.	ID=ENSG00000256888.6;gene_id=ENSG00000256888.6;gene_type=lncRNA;gene_name=LINC02366;level=2;hgnc_id=HGNC:53289;tag=overlapping_locus;havana_gene=OTTHUMG00000168488.13	LINC02366	ENSG00000256888.6	ENSG00000256888.6	11
chr12	HAVANA	gene	10824960	11171608	.	-	.	ID=ENSG00000231887.7;gene_id=ENSG00000231887.7;gene_type=protein_coding;gene_name=PRH1;level=2;hgnc_id=HGNC:9366;tag=overlapping_locus;havana_gene=OTTHUMG00000186774.3	PRH1	ENSG00000231887.7	ENSG00000231887.7	10
chr12	HAVANA	gene	10845849	10849475	.	-	.	ID=ENSG00000111215.12;gene_id=ENSG00000111215.12;gene_type=protein_coding;gene_name=PRR4;level=2;hgnc_id=HGNC:18020;tag=overlapping_locus;havana_gene=OTTHUMG00000192575.1	PRR4	ENSG00000111215.12	ENSG00000111215.12	8
chr12	HAVANA	gene	12049844	12211084	.	+	.	ID=ENSG00000121380.12;gene_id=ENSG00000121380.12;gene_type=protein_coding;gene_name=BCL2L14;level=1;hgnc_id=HGNC:16657;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000159528.5	BCL2L14	ENSG00000121380.12	ENSG00000121380.12	14
chr12	HAVANA	gene	12116025	12267044	.	-	.	ID=ENSG00000070018.9;gene_id=ENSG00000070018.9;gene_type=protein_coding;gene_name=LRP6;level=1;hgnc_id=HGNC:6698;havana_gene=OTTHUMG00000168540.3	LRP6	ENSG00000070018.9	ENSG00000070018.9	7
chr12	HAVANA	gene	12473282	12562863	.	-	.	ID=ENSG00000111266.9;gene_id=ENSG00000111266.9;gene_type=protein_coding;gene_name=DUSP16;level=2;hgnc_id=HGNC:17909;havana_gene=OTTHUMG00000168582.5	DUSP16	ENSG00000111266.9	ENSG00000111266.9	6
chr12	HAVANA	gene	12660890	12696207	.	-	.	ID=ENSG00000183150.8;gene_id=ENSG00000183150.8;gene_type=protein_coding;gene_name=GPR19;level=2;hgnc_id=HGNC:4473;havana_gene=OTTHUMG00000168705.4	GPR19	ENSG00000183150.8	ENSG00000183150.8	6
chr12	HAVANA	gene	12685498	12722369	.	+	.	ID=ENSG00000111276.12;gene_id=ENSG00000111276.12;gene_type=protein_coding;gene_name=CDKN1B;level=1;hgnc_id=HGNC:1785;tag=overlapping_locus;havana_gene=OTTHUMG00000149914.3	CDKN1B	ENSG00000111276.12	ENSG00000111276.12	9
chr12	HAVANA	gene	12813316	12829981	.	+	.	ID=ENSG00000213782.7;gene_id=ENSG00000213782.7;gene_type=protein_coding;gene_name=DDX47;level=2;hgnc_id=HGNC:18682;tag=overlapping_locus;havana_gene=OTTHUMG00000168709.2	DDX47	ENSG00000213782.7	ENSG00000213782.7	12
chr12	HAVANA	gene	12891559	12917937	.	+	.	ID=ENSG00000013588.9;gene_id=ENSG00000013588.9;gene_type=protein_coding;gene_name=GPRC5A;level=2;hgnc_id=HGNC:9836;tag=ncRNA_host;havana_gene=OTTHUMG00000168710.4	GPRC5A	ENSG00000013588.9	ENSG00000013588.9	6
chr12	HAVANA	gene	12927726	12984645	.	+	.	ID=ENSG00000247498.10;gene_id=ENSG00000247498.10;gene_type=lncRNA;gene_name=GPRC5D-AS1;level=2;hgnc_id=HGNC:53599;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000168719.7	GPRC5D-AS1	ENSG00000247498.10	ENSG00000247498.10	10
chr12	HAVANA	gene	13044381	13142521	.	+	.	ID=ENSG00000084444.14;gene_id=ENSG00000084444.14;gene_type=protein_coding;gene_name=FAM234B;level=2;hgnc_id=HGNC:29288;havana_gene=OTTHUMG00000168774.3	FAM234B	ENSG00000084444.14	ENSG00000084444.14	6
chr12	HAVANA	gene	13083532	13103683	.	-	.	ID=ENSG00000111305.19;gene_id=ENSG00000111305.19;gene_type=protein_coding;gene_name=GSG1;level=2;hgnc_id=HGNC:19716;havana_gene=OTTHUMG00000150148.5	GSG1	ENSG00000111305.19	ENSG00000111305.19	10
chr12	HAVANA	gene	13196723	13219941	.	+	.	ID=ENSG00000134531.10;gene_id=ENSG00000134531.10;gene_type=protein_coding;gene_name=EMP1;level=1;hgnc_id=HGNC:3333;havana_gene=OTTHUMG00000168775.6	EMP1	ENSG00000134531.10	ENSG00000134531.10	12
chr12	HAVANA	gene	13437942	13982002	.	-	.	ID=ENSG00000273079.7;gene_id=ENSG00000273079.7;gene_type=protein_coding;gene_name=GRIN2B;level=2;hgnc_id=HGNC:4586;tag=ncRNA_host;havana_gene=OTTHUMG00000137373.11	GRIN2B	ENSG00000273079.7	ENSG00000273079.7	10
chr12	HAVANA	gene	14365676	14502931	.	+	.	ID=ENSG00000171681.13;gene_id=ENSG00000171681.13;gene_type=protein_coding;gene_name=ATF7IP;level=1;hgnc_id=HGNC:20092;havana_gene=OTTHUMG00000168656.14	ATF7IP	ENSG00000171681.13	ENSG00000171681.13	24
chr12	HAVANA	gene	14767999	14771131	.	-	.	ID=ENSG00000197837.3;gene_id=ENSG00000197837.3;gene_type=protein_coding;gene_name=H4-16;level=1;hgnc_id=HGNC:20510;havana_gene=OTTHUMG00000168735.1	H4-16	ENSG00000197837.3	ENSG00000197837.3	6
chr12	HAVANA	gene	14942031	14961728	.	-	.	ID=ENSG00000111348.9;gene_id=ENSG00000111348.9;gene_type=protein_coding;gene_name=ARHGDIB;level=2;hgnc_id=HGNC:679;havana_gene=OTTHUMG00000168742.4	ARHGDIB	ENSG00000111348.9	ENSG00000111348.9	9
chr12	HAVANA	gene	15107783	15348675	.	-	.	ID=ENSG00000134533.6;gene_id=ENSG00000134533.6;gene_type=protein_coding;gene_name=RERG;level=1;hgnc_id=HGNC:15980;tag=overlapping_locus;havana_gene=OTTHUMG00000168745.2	RERG	ENSG00000134533.6	ENSG00000134533.6	9
chr12	HAVANA	gene	15322257	15602175	.	+	.	ID=ENSG00000151490.15;gene_id=ENSG00000151490.15;gene_type=protein_coding;gene_name=PTPRO;level=1;hgnc_id=HGNC:9678;tag=overlapping_locus;havana_gene=OTTHUMG00000168786.6	PTPRO	ENSG00000151490.15	ENSG00000151490.15	26
chr12	HAVANA	gene	15620134	15882329	.	-	.	ID=ENSG00000151491.14;gene_id=ENSG00000151491.14;gene_type=protein_coding;gene_name=EPS8;level=1;hgnc_id=HGNC:3420;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000168787.10	EPS8	ENSG00000151491.14	ENSG00000151491.14	27
chr12	HAVANA	gene	15882387	15903478	.	+	.	ID=ENSG00000023734.11;gene_id=ENSG00000023734.11;gene_type=protein_coding;gene_name=STRAP;level=1;hgnc_id=HGNC:30796;havana_gene=OTTHUMG00000168791.2	STRAP	ENSG00000023734.11	ENSG00000023734.11	6
chr12	HAVANA	gene	15911302	16037381	.	+	.	ID=ENSG00000023697.13;gene_id=ENSG00000023697.13;gene_type=protein_coding;gene_name=DERA;level=2;hgnc_id=HGNC:24269;havana_gene=OTTHUMG00000165537.4	DERA	ENSG00000023697.13	ENSG00000023697.13	10
chr12	HAVANA	gene	16347142	16609259	.	+	.	ID=ENSG00000008394.13;gene_id=ENSG00000008394.13;gene_type=protein_coding;gene_name=MGST1;level=1;hgnc_id=HGNC:7061;tag=overlapping_locus;havana_gene=OTTHUMG00000168816.5	MGST1	ENSG00000008394.13	ENSG00000008394.13	19
chr12	HAVANA	gene	16548372	16610594	.	-	.	ID=ENSG00000048540.15;gene_id=ENSG00000048540.15;gene_type=protein_coding;gene_name=LMO3;level=1;hgnc_id=HGNC:6643;havana_gene=OTTHUMG00000168837.5	LMO3	ENSG00000048540.15	ENSG00000048540.15	35
chr12	HAVANA	gene	17479446	17709867	.	+	.	ID=ENSG00000256389.2;gene_id=ENSG00000256389.2;gene_type=lncRNA;gene_name=RP11-606D9.1;level=2;tag=ncRNA_host;havana_gene=OTTHUMG00000168815.7	RP11-606D9.1	ENSG00000256389.2	ENSG00000256389.2	7
chr12	HAVANA	gene	18242961	18648416	.	+	.	ID=ENSG00000139144.11;gene_id=ENSG00000139144.11;gene_type=protein_coding;gene_name=PIK3C2G;level=1;hgnc_id=HGNC:8973;tag=overlapping_locus;havana_gene=OTTHUMG00000168841.7	PIK3C2G	ENSG00000139144.11	ENSG00000139144.11	8
chr12	HAVANA	gene	18683169	18738100	.	-	.	ID=ENSG00000139151.16;gene_id=ENSG00000139151.16;gene_type=protein_coding;gene_name=PLCZ1;level=1;hgnc_id=HGNC:19218;havana_gene=OTTHUMG00000168937.13	PLCZ1	ENSG00000139151.16	ENSG00000139151.16	20
chr12	HAVANA	gene	19129733	19376400	.	+	.	ID=ENSG00000052126.15;gene_id=ENSG00000052126.15;gene_type=protein_coding;gene_name=PLEKHA5;level=1;hgnc_id=HGNC:30036;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000167921.3	PLEKHA5	ENSG00000052126.15	ENSG00000052126.15	16
chr12	HAVANA	gene	19404045	19720801	.	+	.	ID=ENSG00000139154.16;gene_id=ENSG00000139154.16;gene_type=protein_coding;gene_name=AEBP2;level=2;hgnc_id=HGNC:24051;tag=overlapping_locus;havana_gene=OTTHUMG00000168906.7	AEBP2	ENSG00000139154.16	ENSG00000139154.16	9
chr12	HAVANA	gene	20120980	20136163	.	-	.	ID=ENSG00000256499.2;gene_id=ENSG00000256499.2;gene_type=lncRNA;gene_name=LINC02468;level=2;hgnc_id=HGNC:53406;havana_gene=OTTHUMG00000168914.7	LINC02468	ENSG00000256499.2	ENSG00000256499.2	7
chr12	HAVANA	gene	20695332	20753386	.	+	.	ID=ENSG00000139155.9;gene_id=ENSG00000139155.9;gene_type=protein_coding;gene_name=SLCO1C1;level=2;hgnc_id=HGNC:13819;havana_gene=OTTHUMG00000168966.2	SLCO1C1	ENSG00000139155.9	ENSG00000139155.9	9
chr12	HAVANA	gene	21264600	21419594	.	-	.	ID=ENSG00000084453.17;gene_id=ENSG00000084453.17;gene_type=protein_coding;gene_name=SLCO1A2;level=1;hgnc_id=HGNC:10956;havana_gene=OTTHUMG00000156259.10	SLCO1A2	ENSG00000084453.17	ENSG00000084453.17	17
chr12	HAVANA	gene	21437615	21471250	.	+	.	ID=ENSG00000121350.16;gene_id=ENSG00000121350.16;gene_type=protein_coding;gene_name=PYROXD1;level=1;hgnc_id=HGNC:26162;havana_gene=OTTHUMG00000169129.3	PYROXD1	ENSG00000121350.16	ENSG00000121350.16	9
chr12	HAVANA	gene	21468910	21501669	.	-	.	ID=ENSG00000004700.16;gene_id=ENSG00000004700.16;gene_type=protein_coding;gene_name=RECQL;level=2;hgnc_id=HGNC:9948;havana_gene=OTTHUMG00000169131.3	RECQL	ENSG00000004700.16	ENSG00000004700.16	8
chr12	HAVANA	gene	21501781	21518408	.	+	.	ID=ENSG00000111711.10;gene_id=ENSG00000111711.10;gene_type=protein_coding;gene_name=GOLT1B;level=1;hgnc_id=HGNC:20175;havana_gene=OTTHUMG00000169133.3	GOLT1B	ENSG00000111711.10	ENSG00000111711.10	10
